image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013948_1410_MRGB.browse_enh.png,2768,10292,8,28,2.96,224,3.5,bright,2,1,2,0,False,1.0,0.0,25.54,no,0.7641,2.074,0.7847,61.8,93.8,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.159,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1800,5512,12,36,1.89,432,3.0,dark,2,1,2,0,False,1.0,1.0,27.19,no,0.7984,1.4338,0.8632,53.4,93.4,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1176,4384,8,24,1.31,192,3.0,dark,3,2,2,0,False,1.0,1.0,58.34,no,0.8063,0.6552,0.9487,53.2,93.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.390,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1104,3784,16,52,1.78,832,3.25,dark,3,2,2,0,False,1.0,0.332,31.42,no,0.6908,1.7088,0.7537,57.2,93.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1104,3784,16,52,1.78,832,3.25,dark,3,2,2,0,False,1.0,0.321,31.26,no,0.6918,1.6931,0.7522,57.2,93.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,540,5128,16,20,2.67,320,1.25,dark,3,2,2,0,False,1.0,0.961,28.0,no,0.7904,1.2308,0.9486,53.1,93.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.254,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1140,3840,12,36,1.28,432,3.0,dark,3,2,2,0,False,1.0,0.844,44.79,no,0.7509,1.3351,0.8414,53.1,93.1,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,540,5128,16,20,2.67,320,1.25,dark,3,2,2,0,False,1.0,0.961,28.0,no,0.7904,1.2308,0.9485,53.1,93.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.254,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1140,3840,12,36,1.28,432,3.0,dark,3,2,2,0,False,1.0,0.844,44.71,no,0.7504,1.3216,0.8407,53.1,93.1,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.390,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,3300,6572,20,76,1.81,1520,3.8,dark,3,2,2,0,False,1.0,0.523,34.59,no,0.7858,1.3382,0.8685,56.9,92.9,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,3300,6572,20,76,1.81,1520,3.8,dark,3,2,2,0,False,1.0,0.523,34.59,no,0.7858,1.3382,0.8685,56.9,92.9,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1140,3840,12,36,1.26,432,3.0,dark,3,2,2,0,False,1.0,1.0,48.36,no,0.7593,1.2991,0.8386,52.9,92.9,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_RED.thumb_enh.png,240,2444,16,52,1.27,832,3.25,bright,3,2,2,0,False,0.972,1.0,66.23,no,0.9118,1.2681,0.8186,52.8,92.8,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.thumb_enh.png,,0.390,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,532,4932,24,20,2.59,480,1.2,dark,3,2,2,0,False,1.0,0.903,24.46,no,0.7673,1.3134,0.9314,52.6,92.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.292,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1908,9768,12,36,1.22,432,3.0,dark,3,2,2,0,False,1.0,1.0,29.82,no,0.781,1.9303,0.7844,52.6,92.6,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.390,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1236,1900,12,40,1.27,480,3.33,dark,3,2,2,0,False,1.0,1.0,40.68,no,0.8051,1.0082,0.812,52.5,92.5,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1908,9768,12,36,1.21,432,3.0,dark,3,2,2,0,False,1.0,1.0,27.84,no,0.7692,1.8869,0.7943,52.5,92.5,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1908,9768,12,36,1.2,432,3.0,dark,3,2,2,0,False,1.0,1.0,28.01,no,0.7685,1.8949,0.7951,52.4,92.4,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_RED.browse_enh.png,532,4932,24,24,2.53,576,1.0,dark,3,2,2,0,False,1.0,0.942,24.78,no,0.7894,1.3504,0.9374,52.4,92.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.314,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,2136,9480,20,28,3.04,560,1.4,bright,3,2,2,0,False,1.0,0.34,18.03,no,0.8229,1.7654,0.888,56.2,92.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.142,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,3268,6996,12,40,1.24,480,3.33,bright,3,2,2,0,False,1.0,1.0,39.32,no,0.7482,1.0501,0.9544,52.2,92.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.390,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,3268,6996,12,40,1.24,480,3.33,bright,3,2,2,0,False,1.0,1.0,39.32,no,0.7482,1.0501,0.9544,52.2,92.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.390,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1220,4364,12,36,1.17,432,3.0,bright,3,2,2,0,False,1.0,1.0,36.56,no,0.5959,1.2793,0.9525,52.1,92.1,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.393,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,812,4156,32,56,1.3,1792,1.75,dark,3,2,2,0,False,1.0,0.311,41.0,no,0.8058,1.5526,0.7625,56.0,92.0,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.390,,,,,,,
ESP_013948_1410_RED.browse_enh.png,3232,9824,12,36,2.29,432,3.0,dark,2,0,2,0,False,1.0,1.0,20.84,no,0.8569,1.4309,0.9061,51.9,91.9,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,3408,6544,12,36,1.1,432,3.0,dark,3,2,2,0,False,1.0,1.0,42.93,no,0.7137,1.3037,0.7616,51.5,91.5,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.397,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,3408,6544,12,36,1.1,432,3.0,dark,3,2,2,0,False,1.0,1.0,42.93,no,0.7137,1.3037,0.7616,51.5,91.5,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.397,,,,,,,
ESP_013948_1410_RED.browse_enh.png,856,4796,12,36,2.01,432,3.0,dark,3,2,2,0,False,1.0,0.0,41.35,no,0.783,1.3227,0.7648,59.5,91.5,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,3544,7192,12,36,1.08,432,3.0,bright,3,2,2,0,False,1.0,1.0,46.59,no,0.7632,0.8966,0.8243,51.3,91.3,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.398,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,1632,7520,12,40,1.12,480,3.33,bright,3,2,2,0,False,1.0,1.0,43.39,no,0.8332,1.1368,0.9226,51.2,91.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.396,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,1204,2408,12,40,1.12,480,3.33,dark,3,2,2,0,False,1.0,1.0,41.71,no,0.8026,0.9093,0.7918,51.2,91.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.396,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1204,2408,12,40,1.12,480,3.33,dark,3,2,2,0,False,1.0,1.0,41.65,no,0.8015,0.8991,0.7918,51.2,91.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.396,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1204,2404,12,44,1.19,528,3.67,dark,3,2,2,0,False,1.0,1.0,43.08,no,0.8174,0.8729,0.7918,51.2,91.2,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.391,,,,,,,
ESP_013236_1410_RED.thumb_enh.png,708,2532,20,12,2.52,240,1.67,bright,3,2,2,0,False,1.0,1.0,31.54,no,0.8174,1.3203,0.9671,51.1,91.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.thumb_enh.png,,0.318,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,3372,6928,12,36,1.04,432,3.0,bright,3,2,2,0,False,1.0,1.0,52.43,no,0.7028,0.8753,0.8799,51.0,91.0,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.401,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,812,4152,32,60,1.19,1920,1.88,dark,3,2,2,0,False,1.0,0.264,41.3,no,0.8017,1.5501,0.7543,54.9,90.9,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.391,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1352,3672,24,24,2.32,576,1.0,dark,3,2,2,0,False,1.0,1.0,29.2,no,0.8159,1.2683,0.8319,50.6,90.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1352,3672,24,24,2.32,576,1.0,dark,3,2,2,0,False,1.0,1.0,29.2,no,0.8159,1.2683,0.8319,50.6,90.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.thumb_enh.png,56,796,80,508,0.39,40640,6.35,dark,3,2,2,0,False,1.0,0.682,89.43,no,0.9191,0.8117,0.7937,54.5,90.5,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.thumb_enh.png,,0.485,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1632,7324,12,44,1.1,528,3.67,bright,3,2,2,0,False,1.0,1.0,42.67,no,0.8373,1.3153,0.8969,50.4,90.4,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.397,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1632,7324,12,44,1.1,528,3.67,bright,3,2,2,0,False,1.0,1.0,42.67,no,0.8373,1.3153,0.8969,50.4,90.4,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.397,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1352,3672,24,24,2.3,576,1.0,dark,3,2,2,0,False,1.0,1.0,31.09,no,0.825,1.3266,0.8327,50.4,90.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,1632,7324,12,44,1.08,528,3.67,bright,3,2,2,0,False,1.0,1.0,44.85,no,0.8527,1.118,0.8977,50.3,90.3,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.398,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,536,5128,20,20,2.75,400,1.0,dark,3,2,2,0,False,1.0,0.589,26.98,no,0.8141,1.3393,0.9518,54.3,90.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.225,,,,,,,
